ticker,signal,confidence,buy_score,sell_score,current_price,price_change_1d,price_change_7d,price_change_30d,rsi,sma_20,sma_50,macd,macd_signal,relative_volume,week_52_position_pct,trailing_pe,forward_pe,peg_ratio,beta,target_mean,upside_pct,analyst_recommendation,factors,analyzed_at
CME,WEAK_SELL,65,1,2,305.11,2.75,3.8,1.4,43.61,304.8598,299.2927,-0.7982,0.6226,0.76,70.17,27.315128,24.004278,,0.296,307.5,0.78,hold,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover,2026-04-05T23:06:20.114966
AXG,WEAK_BUY,65,2,0,3.68,4.25,4.25,1.94,53.52,3.5925,3.654,-0.0345,-0.0455,1.09,62.5,,,,-0.144,,,none,MACD Bullish Crossover,2026-04-05T23:06:20.122477
NPKI,WEAK_BUY,65,2,1,14.42,0.42,-3.42,-1.1,62.86,14.0615,14.1152,0.1447,0.1116,0.87,86.25,34.333336,22.79842,,1.259,18.75,30.03,none,RSI Elevated (62.9); MACD Above Signal; High Upside Potential (30.0%),2026-04-05T23:06:20.130121
ALDF,WEAK_BUY,65,1,0,10.56,0.0,0.19,0.0,41.67,10.5421,10.5442,0.0044,0.0017,0.0,94.64,48.000004,,,,,,none,MACD Above Signal,2026-04-05T23:06:20.137623
REGN,BUY,80,4,0,761.85,-1.98,1.65,-2.29,55.86,754.7045,765.1313,-2.3215,-5.6197,1.32,82.8,18.38441,14.512352,,0.397,872.6989,14.55,buy,MACD Bullish Crossover; Reasonable P/E (18.4); Analyst buy,2026-04-05T23:06:20.145350
ARKO,BUY,80,4,1,5.65,-1.22,2.36,-6.44,61.27,5.439,5.763,-0.0455,-0.0939,0.73,66.56,37.666664,113.0,,0.859,8.5,50.44,strong_buy,RSI Elevated (61.3); MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (50.4%),2026-04-05T23:06:20.153056
TSLA,SELL,80,2,4,360.59,-5.42,-6.57,-12.44,38.64,383.86,403.4796,-10.8772,-9.9852,1.36,51.42,333.8796,128.3042,,1.915,416.15024,15.41,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (38.6); MACD Below Signal; High P/E (333.9); Analyst buy,2026-04-05T23:06:20.160728
IEX,WEAK_BUY,65,3,0,190.47,-0.79,-0.61,-8.2,53.12,190.428,199.6316,-3.0121,-3.4207,0.53,58.17,29.668224,21.213657,,0.98,224.2857,17.75,buy,MACD Bullish Crossover; Analyst buy,2026-04-05T23:06:20.170186
CMGG,WEAK_BUY,65,2,1,15.122,3.34,3.31,-24.28,52.05,15.2615,18.6111,-1.2577,-1.401,0.39,18.16,,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover,2026-04-05T23:06:20.177675
AQB,WEAK_SELL,65,0,2,0.876,-1.02,-7.1,0.69,43.3,0.9188,0.9253,-0.0139,-0.0063,0.32,11.74,,-0.38399124,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal,2026-04-05T23:06:20.185391
PZA,WEAK_BUY,65,2,0,23.11,0.17,1.14,-1.11,45.96,23.0574,23.1797,-0.0737,-0.0837,0.79,75.7,,,,,,,none,MACD Bullish Crossover,2026-04-05T23:06:20.194544
AIRTP,SELL,80,1,4,19.255,0.0,0.0,-5.08,31.37,19.3739,19.6752,-0.1218,-0.116,0.0,73.7,57.306545,,,0.355,,,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (31.4); MACD Below Signal; High P/E (57.3),2026-04-05T23:06:20.203716
HIMS,HOLD,50,3,3,19.14,-3.53,-8.16,22.46,28.26,21.9225,21.1504,-0.3651,-0.0617,0.67,9.53,37.52941,11.581189,,2.315,24.15385,26.2,hold,Strong Downtrend (below both SMAs); RSI Oversold (28.3); MACD Below Signal; High Upside Potential (26.2%),2026-04-05T23:06:20.211391
CMC,BUY,80,6,1,61.79,-1.72,-0.99,-19.54,52.09,62.255,71.3846,-2.806,-3.343,0.76,50.74,13.823267,8.876573,,1.468,78.1,26.4,buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Low P/E (13.8); Analyst buy; High Upside Potential (26.4%),2026-04-05T23:06:20.219059
EXTR,HOLD,50,3,3,15.36,1.05,-0.65,9.32,65.7,14.8625,14.6754,0.192,0.1488,0.62,41.13,256.0,12.058597,,1.618,23.375,52.18,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (65.7); MACD Above Signal; High P/E (256.0); High Upside Potential (52.2%),2026-04-05T23:06:20.226739
BITS,HOLD,50,2,2,51.664,-0.4,-8.2,-4.98,40.43,54.4506,57.2581,-1.6592,-1.3879,0.84,8.25,12.3525505,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal; Low P/E (12.4),2026-04-05T23:06:20.234220
MXCT,BUY,80,5,1,0.75,0.81,8.7,1.49,39.71,0.7563,0.8099,-0.0339,-0.0393,1.27,4.63,,-2.8648958,,1.452,4.0525,440.33,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (39.7); MACD Bullish Crossover; Analyst buy; High Upside Potential (440.3%),2026-04-05T23:06:20.241857
CELH,HOLD,50,4,4,34.08,-0.73,-5.15,-29.47,19.94,39.9315,45.608,-3.5002,-3.023,0.92,5.0,136.32,16.608755,,1.123,67.45,97.92,buy,Downtrend (price < SMA20 < SMA50); RSI Oversold (19.9); MACD Below Signal; High P/E (136.3); Analyst buy; High Upside Potential (97.9%),2026-04-05T23:06:20.249491
AFSC,WEAK_BUY,65,3,0,31.142,0.03,-1.06,-5.34,55.53,30.889,31.8734,-0.3366,-0.3939,0.14,79.49,23.683401,,,,,,none,MACD Bullish Crossover; Reasonable P/E (23.7),2026-04-05T23:06:20.256864
AS,WEAK_BUY,65,3,0,33.4,-1.36,-0.65,-20.4,54.06,32.934,36.1362,-1.0282,-1.2886,0.57,58.49,43.947372,22.40453,,2.803,48.96304,46.6,none,MACD Bullish Crossover; High Upside Potential (46.6%),2026-04-05T23:06:20.264491
GXO,BUY,80,4,2,53.08,-0.75,1.76,-19.07,51.84,52.516,57.407,-1.7772,-2.0883,0.91,62.16,189.57144,15.304108,,1.739,71.5625,34.82,strong_buy,MACD Bullish Crossover; High P/E (189.6); Analyst strong_buy; High Upside Potential (34.8%),2026-04-05T23:06:20.272130
CTRA,HOLD,50,3,3,34.56,1.89,-1.76,11.29,66.0,33.488,31.2408,1.2448,1.3042,0.56,84.05,15.428572,11.9555,,0.27,37.31818,7.98,buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (66.0); MACD Bearish Crossover; Reasonable P/E (15.4); Analyst buy,2026-04-05T23:06:20.279835
PYPL,BUY,80,4,0,45.34,1.59,1.09,9.19,51.89,45.0265,45.6482,-0.3353,-0.4694,0.52,16.76,8.380776,7.821813,,1.411,52.73909,16.32,hold,MACD Bullish Crossover; Low P/E (8.4),2026-04-05T23:06:20.287551
APPS,BUY,80,5,1,2.89,-2.69,-2.03,-31.35,19.27,3.31,4.0358,-0.3427,-0.3435,0.68,12.64,,4.624,,2.337,8.75,202.77,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (19.3); MACD Bullish Crossover; High Upside Potential (202.8%),2026-04-05T23:06:20.295288
GSAT,HOLD,50,3,3,77.73,13.42,15.36,29.33,69.96,61.5905,61.1192,2.5466,1.0231,6.14,99.07,,224.45857,,1.456,69.33333,-10.8,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (70.0); MACD Above Signal; Price Above Upper BB; High Volume + Price Up,2026-04-05T23:06:20.302946
PSMT,WEAK_BUY,65,2,0,152.48,0.74,3.6,-0.81,55.9,147.34,148.9204,0.4585,-0.1885,1.05,92.8,31.118366,22.792227,,0.749,143.0,-6.22,none,MACD Bullish Crossover,2026-04-05T23:06:20.310634
ADT,BUY,80,5,0,6.62,1.07,0.15,-15.6,59.46,6.538,7.255,-0.1919,-0.2452,0.86,13.78,9.735293,6.8965516,,1.05,8.1,22.36,none,MACD Bullish Crossover; Low P/E (9.7); High Upside Potential (22.4%),2026-04-05T23:06:20.318350
AGZD,WEAK_BUY,65,2,1,22.55,0.18,0.18,0.62,66.65,22.4612,22.4223,0.0307,0.0233,0.87,75.82,,,,,,,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (66.6); MACD Above Signal,2026-04-05T23:06:20.325786
OLP,WEAK_SELL,65,2,3,22.05,1.66,1.57,-3.4,45.55,22.1408,22.1043,-0.1839,-0.123,0.77,38.69,19.173912,61.249996,,0.986,26.16667,18.67,buy,Strong Downtrend (below both SMAs); MACD Below Signal; Reasonable P/E (19.2); Analyst buy,2026-04-05T23:06:20.333475
FWRG,HOLD,50,2,2,10.76,-1.65,-4.53,-32.41,42.41,11.69,13.8737,-0.8782,-0.8775,0.76,6.41,34.70968,35.264816,,0.98,19.5,81.23,strong_buy,Downtrend (price < SMA20 < SMA50); MACD Below Signal; Analyst strong_buy; High Upside Potential (81.2%),2026-04-05T23:06:20.341126
MTSI,HOLD,50,2,2,238.3,3.9,-2.75,-2.17,58.93,223.8205,230.7968,-0.0363,-0.6921,0.59,88.18,107.34234,42.768562,,1.481,261.14285,9.59,none,MACD Bullish Crossover; High P/E (107.3),2026-04-05T23:06:20.348786
BIAF,WEAK_BUY,65,2,1,3.92,-1.51,-1.26,262.96,62.2,2.853,1.7916,0.7322,0.6788,0.16,14.4,,-6.5333333,,-0.815,,,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (62.2); MACD Above Signal,2026-04-05T23:06:20.356427
BGRO,WEAK_SELL,65,0,3,35.041,-0.01,-1.09,-5.59,44.03,35.5409,36.6812,-0.6756,-0.6577,7.79,61.12,36.994995,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal; High Volume + Price Down,2026-04-05T23:06:20.363867
DX,BUY,80,5,0,12.87,0.94,1.42,-6.53,49.8,12.8,13.3803,-0.2235,-0.2671,0.55,50.24,5.210526,9.294498,,0.978,15.1,17.33,buy,MACD Bullish Crossover; Low P/E (5.2); Analyst buy,2026-04-05T23:06:20.371506
UNP,BUY,80,4,0,244.71,0.65,1.4,-7.56,54.71,242.6405,248.2844,-2.5227,-2.9608,0.67,63.09,20.40951,18.04336,,0.968,271.375,10.9,buy,MACD Bullish Crossover; Reasonable P/E (20.4); Analyst buy,2026-04-05T23:06:20.379257
SKYT,BUY,80,5,0,28.37,4.49,-1.6,0.82,55.19,27.945,29.286,-0.4262,-0.4483,0.37,74.19,11.627049,-139.52689,,3.474,35.0,23.37,none,MACD Bullish Crossover; Low P/E (11.6); High Upside Potential (23.4%),2026-04-05T23:06:20.386910
ASO,BUY,80,5,0,57.35,-0.59,7.54,-2.16,53.37,55.1025,56.9785,-0.4817,-1.0226,0.94,82.49,10.351985,8.288841,,1.217,58.0,1.13,buy,MACD Bullish Crossover; Low P/E (10.4); Analyst buy,2026-04-05T23:06:20.394694
BMRA,WEAK_BUY,65,2,1,2.17,-0.91,0.46,0.0,62.82,2.0945,2.1854,-0.0109,-0.0297,0.67,9.97,,5.564103,,0.201,,,none,RSI Elevated (62.8); MACD Bullish Crossover,2026-04-05T23:06:20.402375
CSGS,WEAK_BUY,65,2,0,80.05,-0.15,-0.09,0.58,59.45,79.8375,79.5882,0.1651,0.1553,1.05,97.62,40.429295,14.641061,,0.877,80.7,0.81,none,Uptrend (price > SMA20 > SMA50); MACD Above Signal,2026-04-05T23:06:20.410085
AIRS,WEAK_BUY,65,3,2,3.17,16.12,3.93,68.62,71.5,2.6122,2.3543,0.2266,0.2006,1.22,15.82,,79.25,,2.266,6.0,89.27,hold,Uptrend (price > SMA20 > SMA50); RSI Overbought (71.5); MACD Above Signal; High Upside Potential (89.3%),2026-04-05T23:06:20.417770
BEN,WEAK_BUY,65,3,1,23.4,-0.81,-0.62,-14.2,46.48,23.7761,25.4089,-0.6709,-0.7261,0.57,59.24,21.666666,8.044444,,1.473,27.27273,16.55,hold,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Reasonable P/E (21.7),2026-04-05T23:06:20.425529
TFIN,WEAK_SELL,65,2,3,59.95,-0.5,3.59,-3.79,66.0,57.434,61.0976,-0.4455,-1.0962,0.89,48.8,64.462364,23.079884,,1.427,66.75,11.34,hold,RSI Elevated (66.0); MACD Bullish Crossover; High P/E (64.5),2026-04-05T23:06:20.433122
TRC,SELL,80,3,4,19.2,1.21,1.27,11.37,56.13,18.7495,17.6254,0.4098,0.4478,0.55,91.03,Infinity,174.54546,,0.598,26.25,36.72,strong_buy,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover; High P/E (inf); Analyst strong_buy; High Upside Potential (36.7%),2026-04-05T23:06:20.444029
CNTX,WEAK_BUY,65,3,2,2.72,2.64,1.87,21.43,35.05,2.8855,2.55,0.0236,0.0853,0.78,71.25,,-5.881081,,1.83,6.0,120.59,strong_buy,RSI Near Oversold (35.0); MACD Bearish Crossover; Analyst strong_buy; High Upside Potential (120.6%),2026-04-05T23:06:20.451670
GRMN,WEAK_SELL,65,1,2,237.65,0.03,-2.91,-4.15,53.81,236.0636,227.6367,0.7805,1.6501,0.42,73.99,27.698135,23.366829,,0.968,260.25,9.51,none,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover,2026-04-05T23:06:20.459323
AGNCL,WEAK_BUY,65,3,2,24.1,-0.5,-2.05,-2.29,31.48,24.5232,24.5586,-0.1061,-0.0459,1.83,47.55,,,,1.361,,,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (31.5); MACD Below Signal; Price Below Lower BB,2026-04-05T23:06:20.466847
GT,BUY,80,4,1,6.65,-0.89,3.1,-25.62,46.6,6.701,8.1796,-0.449,-0.552,0.68,8.66,,6.3110347,,1.183,9.75714,46.72,buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Analyst buy; High Upside Potential (46.7%),2026-04-05T23:06:20.474522
MTD,WEAK_BUY,65,3,1,1259.9399,-1.11,-0.46,-8.54,69.34,1228.3525,1315.8744,-14.7645,-26.3562,0.55,54.15,29.941538,24.614193,,1.435,1505.2307,19.47,buy,RSI Elevated (69.3); MACD Bullish Crossover; Analyst buy,2026-04-05T23:06:20.482259
BA,BUY,80,4,2,208.22,0.43,4.31,-10.26,48.6,205.615,224.1848,-7.0798,-8.5307,0.89,63.23,83.95968,44.32712,,1.128,269.0,29.19,buy,MACD Bullish Crossover; High P/E (84.0); Analyst buy; High Upside Potential (29.2%),2026-04-05T23:06:20.489982
NSSC,WEAK_BUY,65,3,2,39.87,1.06,-3.93,-12.75,39.5,41.3495,42.1506,-1.015,-0.7231,0.42,71.67,30.204544,24.763975,,1.476,49.66667,24.57,strong_buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (39.5); MACD Below Signal; Analyst strong_buy; High Upside Potential (24.6%),2026-04-05T23:06:20.497637
WMS,BUY,80,4,1,137.67,0.49,-0.94,-19.22,50.58,138.8115,153.9671,-5.6711,-6.3807,1.26,51.24,22.86877,20.289568,,1.375,197.2,43.24,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Reasonable P/E (22.9); High Upside Potential (43.2%),2026-04-05T23:06:20.505346
BROS,BUY,80,4,3,50.35,-0.42,-1.91,3.16,58.37,50.369,52.6304,-0.8772,-1.0321,0.48,17.33,78.671875,41.955883,,2.506,76.13043,51.2,strong_buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; High P/E (78.7); Analyst strong_buy; High Upside Potential (51.2%),2026-04-05T23:06:20.512984
ROST,WEAK_BUY,65,3,2,219.98,0.01,1.83,9.43,71.33,212.3027,202.1394,4.04,3.8039,0.83,97.9,33.330303,27.2001,,0.927,229.8125,4.47,buy,Uptrend (price > SMA20 > SMA50); RSI Overbought (71.3); MACD Above Signal; Analyst buy,2026-04-05T23:06:20.520677
DDD,BUY,80,6,2,1.85,-1.07,-12.32,-11.48,20.0,2.1395,2.1636,-0.0838,-0.0497,0.59,21.37,9.736842,-8.131868,,2.399,3.75,102.7,buy,Downtrend (price < SMA20 < SMA50); RSI Oversold (20.0); MACD Below Signal; Low P/E (9.7); Analyst buy; High Upside Potential (102.7%),2026-04-05T23:06:20.528363
CCNE,BUY,80,4,2,29.31,0.0,2.77,-1.6,79.46,27.9305,28.2758,0.2721,0.0812,1.89,86.65,11.771084,7.5476456,,0.661,32.66667,11.45,buy,RSI Overbought (79.5); MACD Above Signal; Low P/E (11.8); Analyst buy,2026-04-05T23:06:20.536054
CCRN,WEAK_SELL,65,1,2,9.18,-1.5,-6.23,6.62,44.9,9.494,9.0688,0.0967,0.1514,0.49,23.09,,32.785717,,0.342,11.66667,27.09,none,MACD Bearish Crossover; High Upside Potential (27.1%),2026-04-05T23:06:20.543750
ATCX,WEAK_BUY,65,3,0,5.69,-0.7,7.36,-6.87,43.55,5.6795,6.6669,-0.388,-0.47,0.18,13.51,,-6.9390244,,,42.0,638.14,none,MACD Bullish Crossover; High Upside Potential (638.1%),2026-04-05T23:06:20.551321
CBRL,WEAK_BUY,65,2,0,28.89,1.23,3.55,-14.4,55.36,27.993,30.1698,-0.6149,-0.8408,0.65,8.58,,54.179245,,1.241,31.57143,9.28,hold,MACD Bullish Crossover,2026-04-05T23:06:20.558940
IAG,BUY,80,5,0,19.09,-3.0,7.61,-14.01,46.34,19.005,20.4112,-0.6792,-0.8334,0.75,70.39,16.745615,8.517569,,2.283,27.3,43.01,buy,MACD Bullish Crossover; Reasonable P/E (16.7); Analyst buy; High Upside Potential (43.0%),2026-04-05T23:06:20.566662
BLFS,BUY,80,4,1,19.51,1.14,-1.76,-15.5,60.25,19.178,21.2992,-0.5955,-0.7579,0.5,14.03,,67.27586,,1.996,32.4,66.07,strong_buy,RSI Elevated (60.2); MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (66.1%),2026-04-05T23:06:20.574417
SON,BUY,80,5,0,54.84,-0.6,2.66,-1.94,58.48,53.1555,52.5395,0.3699,0.2052,0.67,81.81,9.247892,8.359743,,0.49,64.22222,17.11,buy,Uptrend (price > SMA20 > SMA50); MACD Above Signal; Low P/E (9.2); Analyst buy,2026-04-05T23:06:20.582180
FWONA,BUY,80,4,3,80.7,3.0,6.11,-1.57,62.26,77.1,78.8556,-0.3654,-0.852,0.91,40.29,34.935066,26.242365,,0.739,107.83333,33.62,strong_buy,RSI Elevated (62.3); MACD Bullish Crossover; Price Above Upper BB; Analyst strong_buy; High Upside Potential (33.6%),2026-04-05T23:06:20.589845
ILPT,BUY,80,4,3,5.43,-2.86,-7.97,-7.02,32.4,5.959,5.7866,-0.0901,-0.014,0.98,70.45,,-6.1704545,,2.399,7.7,41.8,none,Strong Downtrend (below both SMAs); RSI Near Oversold (32.4); MACD Below Signal; Price Below Lower BB; High Upside Potential (41.8%),2026-04-05T23:06:20.597596
FCN,SELL,80,3,4,183.33,2.58,8.76,13.43,79.47,169.3015,169.3554,3.0598,1.3638,0.98,97.9,22.275822,16.565958,,-0.012,173.5,-5.36,buy,RSI Overbought (79.5); MACD Above Signal; Price Above Upper BB; Reasonable P/E (22.3); Analyst buy,2026-04-05T23:06:20.605229
GAP,BUY,80,6,1,24.61,-0.61,-1.28,-14.46,62.21,24.0355,26.2582,-0.4437,-0.6009,0.93,61.32,11.55399,9.441889,,2.245,30.65294,24.55,buy,RSI Elevated (62.2); MACD Bullish Crossover; Low P/E (11.6); Analyst buy; High Upside Potential (24.6%),2026-04-05T23:06:20.612834
ALTO,WEAK_SELL,65,1,2,4.67,-2.51,6.62,92.98,50.23,4.5145,3.387,0.3797,0.4053,0.89,90.93,29.187502,13.342857,,0.059,5.0,7.07,none,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover,2026-04-05T23:06:20.620540
ATO,HOLD,50,2,2,188.97,1.88,4.09,5.0,51.13,184.6775,178.9718,1.472,1.531,0.49,97.61,24.637548,21.397999,,0.688,183.3,-3.0,hold,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover; Reasonable P/E (24.6),2026-04-05T23:06:20.628196
APADU,SELL,80,1,4,10.53,0.0,0.0,1.35,80.0,10.524,10.4121,0.0318,0.0391,0.0,53.92,,,,,,,none,Uptrend (price > SMA20 > SMA50); RSI Overbought (80.0); MACD Bearish Crossover,2026-04-05T23:06:20.635726
ANET,HOLD,50,2,2,126.68,1.47,-6.17,-4.6,43.81,131.1465,134.76,-3.0315,-2.1359,0.64,63.74,46.065456,29.635035,,1.475,176.46378,39.3,strong_buy,Downtrend (price < SMA20 < SMA50); MACD Below Signal; Analyst strong_buy; High Upside Potential (39.3%),2026-04-05T23:06:20.643367
EXR,HOLD,50,2,2,133.86,1.03,2.98,-11.35,36.36,135.5037,139.7197,-3.0719,-2.9757,0.63,37.56,29.163399,27.74979,,1.274,152.85,14.19,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (36.4); MACD Below Signal; Analyst buy,2026-04-05T23:06:20.651051
BGL,BUY,80,4,1,1.18,-8.53,-0.84,-49.14,35.78,1.3625,2.1366,-0.242,-0.2714,0.23,0.08,,-4.0689654,,3.595,20.0,1594.92,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (35.8); MACD Bullish Crossover; High Upside Potential (1594.9%),2026-04-05T23:06:20.658591
KMT,WEAK_SELL,65,0,2,35.99,-1.42,-1.04,-9.09,40.11,36.728,37.6358,-0.5979,-0.5218,0.41,75.58,25.167833,14.556294,,1.47,37.14286,3.2,hold,Downtrend (price < SMA20 < SMA50); MACD Below Signal,2026-04-05T23:06:20.666281
CCSO,WEAK_BUY,65,2,0,26.102,0.02,0.44,-5.3,53.73,25.8336,26.6435,-0.3001,-0.3565,0.39,79.1,31.227694,,,,,,none,MACD Bullish Crossover,2026-04-05T23:06:20.673760
DOC,SELL,80,1,4,16.52,0.85,-1.73,-2.19,44.57,16.9731,17.0175,-0.1711,-0.0829,0.93,20.4,165.2,82.6,,1.079,19.78125,19.74,buy,Downtrend (price < SMA20 < SMA50); MACD Below Signal; High P/E (165.2); Analyst buy,2026-04-05T23:06:20.681504
AMP,BUY,80,6,1,433.94,-0.63,-3.97,-8.0,43.44,443.973,473.9824,-9.3047,-10.383,0.88,24.54,11.96086,9.328532,,1.266,561.5,29.4,buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Low P/E (12.0); Analyst buy; High Upside Potential (29.4%),2026-04-05T23:06:20.689125
MATX,BUY,80,4,2,166.39,0.9,1.27,-0.81,72.68,157.6575,161.1292,1.3841,0.5033,1.03,87.72,12.048515,11.204714,,1.331,213.0,28.01,none,RSI Overbought (72.7); MACD Above Signal; Low P/E (12.0); High Upside Potential (28.0%),2026-04-05T23:06:20.696788
SNA,WEAK_BUY,65,3,0,365.58,-0.39,-0.55,-4.66,48.0,365.0285,372.0091,-2.8876,-3.1573,0.8,75.53,19.050547,17.052896,,0.761,376.4375,2.97,none,MACD Bullish Crossover; Reasonable P/E (19.1),2026-04-05T23:06:20.704538
AADR,BUY,80,4,0,83.25,-0.28,1.88,-12.96,52.11,82.6021,89.2937,-2.284,-2.7735,0.55,58.95,13.747068,,,,,,none,MACD Bullish Crossover; Low P/E (13.7),2026-04-05T23:06:20.712040
BCTK,WEAK_SELL,65,0,2,23.695,0.19,-2.63,-4.47,46.46,24.1182,24.4541,-0.3737,-0.2992,0.42,39.13,41.93499,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal,2026-04-05T23:06:20.719461
FBIZ,STRONG_BUY,95,7,3,55.19,1.19,3.55,-4.61,69.08,53.0235,55.4431,-0.1826,-0.5907,2.07,69.93,9.291245,8.286787,,0.718,66.6,20.67,buy,RSI Elevated (69.1); MACD Bullish Crossover; Price Above Upper BB; Low P/E (9.3); High Volume + Price Up; Analyst buy; High Upside Potential (20.7%),2026-04-05T23:06:20.727156
NMIH,BUY,80,5,0,37.54,0.51,0.86,-3.84,52.99,37.4165,38.601,-0.3749,-0.4679,0.82,49.91,7.630081,6.8225026,,0.643,46.28571,23.3,none,MACD Bullish Crossover; Low P/E (7.6); High Upside Potential (23.3%),2026-04-05T23:06:20.734804
ANGH,WEAK_BUY,65,2,1,3.43,2.69,-2.06,26.1,61.29,3.1502,2.8355,0.1802,0.1485,0.05,24.58,,,,1.125,,,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (61.3); MACD Above Signal,2026-04-05T23:06:20.742387
XLY,WEAK_BUY,65,2,1,108.15,-1.5,-2.33,-7.73,44.52,110.4269,115.0603,-2.0691,-2.1425,0.85,56.16,28.81965,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover,2026-04-05T23:06:20.749849
ARQQW,WEAK_BUY,65,2,1,0.132,0.0,0.0,-64.32,,0.1328,0.2751,-0.0428,-0.0503,1.0,4.8,,,,2.475,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover,2026-04-05T23:06:20.757369
TMHC,BUY,80,5,1,58.02,-0.5,-2.52,-14.56,44.76,58.9975,62.3792,-1.3319,-1.3858,0.87,29.71,7.4671817,8.904413,,1.581,74.88889,29.07,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Low P/E (7.5); High Upside Potential (29.1%),2026-04-05T23:06:20.765013
IMG,WEAK_BUY,65,3,1,0.0341,-14.75,-17.03,-93.84,32.63,0.0481,0.4063,-0.1082,-0.1324,0.03,-0.12,,,,,,,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (32.6); MACD Bullish Crossover,2026-04-05T23:06:20.772621
RGTI,WEAK_BUY,65,3,2,14.19,5.11,-6.27,-10.87,37.31,15.404,16.9663,-1.0495,-0.9749,0.87,14.29,,-75.1788,,1.828,31.53727,122.25,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (37.3); MACD Below Signal; Analyst buy; High Upside Potential (122.2%),2026-04-05T23:06:20.780293
VRSN,SELL,80,3,4,259.85,3.62,3.24,20.35,77.36,243.8835,236.0487,5.3864,4.0979,1.35,50.12,29.494892,24.98476,,0.695,280.75,8.04,buy,Uptrend (price > SMA20 > SMA50); RSI Overbought (77.4); MACD Above Signal; Price Above Upper BB; Analyst buy,2026-04-05T23:06:20.787991
UFPT,BUY,80,6,1,192.02,-1.02,1.03,-17.76,34.04,198.1925,224.4546,-9.3506,-10.7656,1.07,14.23,21.945143,16.766645,,1.168,324.5,68.99,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (34.0); MACD Bullish Crossover; Reasonable P/E (21.9); Analyst buy; High Upside Potential (69.0%),2026-04-05T23:06:20.795672
GRND,WEAK_SELL,65,1,2,12.15,1.67,-2.17,8.1,54.2,12.243,11.5248,0.1644,0.2288,0.65,15.7,28.255812,15.986842,,0.211,18.0,48.15,none,MACD Bearish Crossover; High Upside Potential (48.1%),2026-04-05T23:06:20.803384
TFII,WEAK_BUY,65,3,2,111.35,0.52,5.04,-6.27,74.61,105.152,111.6984,-1.0011,-2.2743,0.97,70.9,29.932795,17.42174,,1.399,127.25,14.28,buy,RSI Overbought (74.6); MACD Bullish Crossover; Analyst buy,2026-04-05T23:06:20.811125
HUMA,BUY,80,4,2,0.642,8.45,-21.99,-43.19,22.85,0.9177,1.008,-0.1313,-0.0951,0.69,3.99,,-3.5040638,,2.105,5.38857,739.34,buy,Downtrend (price < SMA20 < SMA50); RSI Oversold (22.9); MACD Below Signal; Analyst buy; High Upside Potential (739.3%),2026-04-05T23:06:20.818802
HP,WEAK_SELL,65,1,2,34.81,0.78,-4.26,-2.3,45.14,35.5805,34.7452,0.3016,0.521,0.43,86.82,,33.364326,,0.539,37.13333,6.67,buy,MACD Bearish Crossover; Analyst buy,2026-04-05T23:06:20.826547
